Dev ID,AI Interview completed date,Country,Job role,Resume Skills,AI vetted skills,AI Soft Skills Result,AI Coding test result,AI Proctoring score,Human Interview passed,Gender
66849,09/11/24 21:40,India,LiDAR Annotator,"MS Office, Internet Browsing, Basic Computer Knowledge, 3D Point Cloud Annotation",MS Office: Not experienced | Internet Browsing: Not experienced | Basic Computer Knowledge: Not experienced | 3D Point Cloud Annotation: Not experienced | LiDAR Data Processing: Not experienced | Sensor Fusion Techniques: Not experienced | Spatial Coordinate Systems Knowledge: Not experienced,Not Experienced,Null,94,Null,Male
66857,09/11/24 23:09,United States,Front-end Engineer,"React, TypeScript, HTML5, CSS3, AWS Lambda, EC2, S3, MySQL, DynamoDB, Git, Java, Spring Boot, JavaScript, Python, JUnit, Selenium",React: Junior | TypeScript: Junior | AWS: Mid-level,Average,Senior,100,Null,Female
66858,09/11/24 23:26,Peru,Partnerships Manager,"CRM Software, B2B Sales, Market Research, Digital Marketing, Copywriting, Content Creation, Lead Generation, Sales Manager, Business Developer, Outbound Sales",Time Management & Organization: Junior | Prospecting & Research: Junior,Good,Null,94,Null,Female
15902,10/01/24 3:30,Null,CUSTOM,Null,React: Senior | Node.js: Senior,Good,Mid-level,Null,TRUE,Male
15912,10/01/24 12:24,Null,Null,Null,Aws: Senior | Kubernetes: Junior,Average,Null,Null,Null,Male
15933,10/01/24 22:46,Null,CUSTOM,Null,React native: Mid-level | Typescript: Mid-level | GraphQL: Mid-level | AWS cdk: Senior,Good,Senior,96,TRUE,Male
15934,10/01/24 22:51,Null,CUSTOM,Null,React Js: Senior | Node Js: Mid-level,Good,Mid-level,100,TRUE,Male
15935,10/01/24 23:47,Mexico,Null,Null,PHP: Mid-level | Vue.js: Senior | AWS: Mid-level,Good,Senior,65,TRUE,Male
22469,10/02/24 2:10,Costa Rica,Null,Null,Unity: Mid-level | C#: Senior | Object Oriented Programming: Mid-level,Average,Not experienced,71,TRUE,Male
22475,10/02/24 6:12,India,Null,Null,Java: Mid-level | REST: Mid-level | AWS: Mid-level,Average,Senior,100,TRUE,Male
22483,10/02/24 8:07,India,Null,Null,Python: Junior | FastAPI: Junior | MySQL: Mid-level | Problem Solving: Mid-level | Google Cloud Platform: Junior,Average,Senior,100,TRUE,Male
22513,10/02/24 10:35,India,Null,Null,python: Mid-level | Data structure and Algorithms: Junior | logic building: Mid-level,Good,Mid-level,100,TRUE,Male
22523,10/02/24 11:25,India,Null,Null,Data Structure and Algorithm: Senior | Java: Mid-level | Springboot: Senior | AWS: Senior | Database: Senior,Good,Mid-level,Null,TRUE,Male
22526,10/02/24 11:42,India,Null,Null,Java: Mid-level | Data Structures and Algorithms: Mid-level | SQL: Junior,Below Average,Junior,99,TRUE,Male
22552,10/02/24 13:58,India,Null,Null,Java: Not experienced | Springboot: Mid-level | Hibernate: Mid-level,Average,Senior,100,TRUE,Male
22556,10/02/24 14:39,India,Null,Null,Java: Mid-level | Spring boot: Senior | Data Structure and Algorithm: Junior,Average,Not experienced,98,Null,Male
22571,10/02/24 15:23,India,Null,Null,Python: Mid-level | React: Mid-level | Web Development: Junior,Average,Senior,99,TRUE,Male
22579,10/02/24 16:53,India,Null,Null,Python: Mid-level | React: Senior | Data Structure and Algorithm: Mid-level,Good,Mid-level,47,TRUE,Male
22588,10/02/24 17:36,India,Null,Null,Java: Junior | SQL: Junior | Spring: Mid-level | DSA: Mid-level,Average,Mid-level,90,TRUE,Female
22592,10/02/24 18:02,India,Null,Null,Data Structure & algorithm: Junior | Java : Mid-level | C++: Mid-level,Average,Senior,100,Null,Male
22602,10/02/24 19:31,Null,Null,Null,Manual Testing: Junior | Business Analyst: Senior,Average,Null,100,TRUE,male
28810,10/03/24 1:17,Null,CUSTOM,Null,Java: Not experienced | Spring Boot : Not experienced | DSA : Not experienced,Below Average,Not experienced,100,TRUE,Female
28812,10/03/24 3:03,Null,CUSTOM,Null,Python : Mid-level | Javascript : Junior | DSA : Mid-level,Average,Not experienced,58,Null,Male
28817,10/03/24 5:12,Null,CUSTOM,Null,DSA: Junior | Java: Junior | C++: Junior,Average,Mid-level,24,Null,Male
28819,10/03/24 5:31,Null,CUSTOM,Null,Django: Mid-level | Python: Junior | DSA: Not experienced,Average,Mid-level,62,TRUE,Male
28828,10/03/24 7:10,Null,CUSTOM,Null,Javascript : Mid-level | C++: Not experienced | DSA : Junior,Average,Not experienced,Null,Null,Male
28838,10/03/24 7:48,Null,CUSTOM,Null,Django: Senior | Python: Senior | DSA: Senior,Good,Senior,Null,TRUE,Male
28837,10/03/24 7:55,India,Null,Null,Data Structures: Senior | Java: Mid-level | MySQL: Mid-level | Spring: Mid-level | Springboot: Mid-level,Good,Mid-level,100,TRUE,Female
28699,10/03/24 8:52,Null,CUSTOM,Null,C#: Junior | .net : Junior | DSA : Junior,Below Average,Junior,100,Null,Male
28843,10/03/24 9:01,India,Null,Null,C++: Mid-level | C: Junior | Python: Mid-level,Good,Senior,100,TRUE,Male
28858,10/03/24 10:38,Null,CUSTOM,Null,Java : Mid-level | PHP : Mid-level | DSA : Mid-level,Good,Junior,Null,Null,Female
28856,10/03/24 10:40,India .,Null,Null,python: Junior | django: Mid-level | kubernetes: Mid-level,Average,Mid-level,Null,TRUE,Male
28859,10/03/24 11:00,Null,CUSTOM,Null,Embedded C: Mid-level | Python: Mid-level | DSA: Junior,Average,Not experienced,Null,Null,Not determined
28870,10/03/24 12:12,Null,CUSTOM,Null,Java : Junior | Spring boots : Junior | DSA : Junior,Below Average,Senior,54,Null,Male
28802,10/03/24 12:12,Null,CUSTOM,Null,DSA: Mid-level | React.js: Junior | Node.js: Junior,Good,Not experienced,45,Null,Male
28872,10/03/24 12:33,Null,CUSTOM,Null,Java: Junior | Spring boots : Junior | DSA : Not experienced,Below Average,Not experienced,100,Null,Male
28876,10/03/24 13:09,Null,CUSTOM,Null,DSA: Not experienced | C#: Junior | CSS: Not experienced,Average,Not experienced,98,Null,Not determined
28879,10/03/24 13:16,Null,CUSTOM,Null,Java : Junior | Spring boots : Mid-level | DSA : Junior,Below Average,Mid-level,100,Null,Male
28891,10/03/24 14:38,Null,CUSTOM,Null,Java: Junior | Distributed System: Mid-level | DSA: Junior,Average,Not experienced,100,TRUE,Male
28899,10/03/24 15:19,Null,CUSTOM,Null,Python: Not experienced | Ruby: Not experienced | DSA: Not experienced,Not Experienced,Mid-level,Null,TRUE,Male
28911,10/03/24 16:27,Null,CUSTOM,Null,C++: Junior | C#: Mid-level | DSA: Mid-level,Average,Mid-level,100,TRUE,Male
28914,10/03/24 16:33,Null,"DSA,Python,SQL",Null,DSA: Not experienced | Python: Junior | SQL: Junior,Below Average,Senior,Null,Null,Male
28915,10/03/24 16:37,Argentina,Null,Null,Data Science: Mid-level | Python: Senior | Optimization: Senior | Pandas: Senior,Average,Null,98,TRUE,Male
28917,10/03/24 16:53,Null,CUSTOM,Null,Java: Mid-level | DSA: Mid-level | Distributed System: Mid-level,Average,Mid-level,100,Null,Male
28916,10/03/24 17:05,Null,CUSTOM,Null,Python: Junior | Javascript: Junior | DSA: Junior,Average,Mid-level,17,Null,Male
28944,10/03/24 23:57,Canada,Null,Null,Python: Junior | HTML: Mid-level | Machine Learning: Mid-level,Good,Senior,Null,Null,Male
33651,10/04/24 4:15,Null,CUSTOM,Null,Vue.js: Mid-level | Python: Mid-level | Machine Learning: Junior,Good,Junior,Null,Null,Male
33665,10/04/24 6:00,Null,Null,Null,swift: Junior | ios: Mid-level | mvvm: Junior,Good,Junior,99,TRUE,Female
33681,10/04/24 8:07,India,Null,Null,Data Science : Junior | Machine Learning : Junior | Deep learning : Junior | Python: Junior | sql: Junior,Average,Mid-level,99,Null,Male
33686,10/04/24 8:25,India,Null,Null,Ruby on Rails: Junior | Ruby: Mid-level | PostgreSQL: Mid-level,Good,Mid-level,100,Null,Male
33706,10/04/24 10:59,Null,CUSTOM,Null,DSA: Junior | PHP: Mid-level | Laravel: Mid-level,Average,Junior,57,Null,Male
33725,10/04/24 13:53,Null,CUSTOM,Null,Swift: Mid-level | Python: Not experienced | Javascript: Junior,Good,Junior,Null,Null,Male
33726,10/04/24 14:00,Null,CUSTOM,Null,Java: Junior | Javascript : Junior | Swift : Junior,Excellent,Junior,56,Null,Not determined
33733,10/04/24 15:26,Null,CUSTOM,Null,Java: Mid-level | Swift: Mid-level | Javascript: Mid-level,Good,Not experienced,56,Null,Not determined
33739,10/04/24 15:29,Null,CUSTOM,Null,Vue: Not experienced | Phyton: Not experienced | Machine Learning: Not experienced,Excellent,Junior,96,Null,Male
33753,10/04/24 16:50,Null,CUSTOM,Null,DSA: Junior | Java: Junior | Spring Boot: Junior,Good,Junior,100,Null,Male
33756,10/04/24 17:07,Null,Null,Null,Python: Mid-level | Machine Learning: Senior | Data Science: Senior,Good,Mid-level,100,TRUE,Male
33776,10/04/24 18:51,Null,CUSTOM,Null,Vue.js: Not experienced | Python: Not experienced | Machine Learning : Not experienced,Not Experienced,Mid-level,82,Null,Male
33798,10/04/24 23:37,Null,CUSTOM,Null,SwiftUI: Not experienced | MVC: Not experienced | UIKIT: Not experienced,Not Experienced,Junior,Null,Null,Male
38932,10/05/24 1:44,United States,Null,Null,Python: Mid-level | Golang: Mid-level,Good,Null,100,TRUE,Male
38952,10/05/24 7:18,India,Null,Null,Mathematic: Mid-level | Teaching: Junior | Communication: Mid-level,Good,Null,6,TRUE,Male
31454,10/05/24 21:55,United States,Null,Null,Python: Mid-level | Golang: Senior,Excellent,Null,100,FALSE,Male
39069,10/05/24 22:29,Argentina,Null,Null,PHP: Mid-level | JavaScript: Junior | HTML: Junior | CSS: Junior | CakePHP: Junior,Good,Junior,Null,TRUE,Male
44086,10/06/24 3:11,India,Null,Null,Android Studio: Junior | Kotlin: Junior | Java (J2ME): Junior,Below Average,Mid-level,Null,Null,Male
44090,10/06/24 4:37,India,Null,Null,python: Junior | flask: Junior | pandas: Mid-level,Below Average,Not experienced,83,Null,Male
44116,10/06/24 10:21,India,Null,Null,python: Senior | reactjs: Mid-level | django: Mid-level,Average,Senior,99,Null,Male
44123,10/06/24 11:28,India,Null,Null,Python: Mid-level | Django: Mid-level | SQL: Junior,Average,Junior,100,Null,Female
44132,10/06/24 12:02,India,CUSTOM,Null,React Native: Junior,Below Average,Junior,99,Null,Male
44145,10/06/24 13:23,India,CUSTOM,Null,Python : Mid-level | AI : Not experienced | QA : Not experienced,Average,Mid-level,94,Null,Male
44162,10/06/24 15:12,Pakistan,CUSTOM,Null,React Native: Not experienced,Below Average,Junior,98,Null,Male
44177,10/06/24 16:43,India,CUSTOM,Null,Python: Junior,Below Average,Null,100,Null,Male
44169,10/06/24 16:47,The Bahamas,CUSTOM,Null,Python : Junior | Django : Junior | React native : Junior,Below Average,Not experienced,Null,Null,Male
46484,10/07/24 4:40,Mexico,Software engineer Zs,Null,Python :  | Fast API : Mid-level | EKS : Senior,Average,Mid-level,79,Null,Male
46488,10/07/24 5:19,India,CUSTOM,Null,Svelte: Junior | TypeScript: Junior,Average,Junior,100,Null,Male
46492,10/07/24 8:17,India,Null,Null,Blockchain: Junior | Golang: Junior | Rust: Junior | Python: Mid-level,Average,Junior,100,Null,male
46506,10/07/24 13:16,Brazil,DevOps Engineer  -  zs,Null,Python : Junior | AWS : Junior | DevOps : Junior | Kubernetes: Junior,Average,Not experienced,76,Null,Male
46512,10/07/24 14:30,Brazil,DevOps Engineer  -  zs,Null,Python : Mid-level | AWS : Mid-level | DevOps : Mid-level | Kubernetes: Mid-level,Good,Junior,24,Null,Male
46515,10/07/24 14:35,India,Null,Null,LLM: Mid-level | RAG: Mid-level | Python: Mid-level,Good,Mid-level,100,TRUE,Male
46535,10/07/24 17:47,Brazil,DevOps Engineer  -  zs,Null,Python : Junior | AWS : Junior | DevOps : Junior | Kubernetes: Junior,Average,Not experienced,98,Null,Male
46552,10/07/24 20:55,United States,Null,Null,TyepScript: Junior | ReactJS: Junior | NodeJS: Junior | NextJS: Junior,Average,Null,97,Null,Male
49001,10/08/24 0:07,United States,Null,Null,PHP: Junior | MySQL: Junior | Node.js: Junior,Average,Not experienced,94,Null,Female
49005,10/08/24 2:26,Malaysia,Chinese Creative Writer,Null,Content Writing: Junior | Proofreading: Junior,Good,Null,27,TRUE,Female
49011,10/08/24 7:15,India,CUSTOM,Null,Python: Junior | AWS: Junior | Fast API: Mid-level,Average,Junior,97,Null,female
49021,10/08/24 10:56,India,Null,Null,Python: Junior | Fastapi: Junior | EKS: Not experienced,Average,Mid-level,91,Null,Male
49030,10/08/24 12:38,India,Python Engineer,Null,Python: Not experienced | FastAPI: Not experienced | AWS: Not experienced,Not Experienced,Junior,94,Null,Not determined
49052,10/08/24 18:06,India,Python Engineer,Null,Python: Mid-level | FastAPI: Mid-level | AWS: Mid-level,Excellent,Not experienced,64,Null,Male
49054,10/08/24 18:42,India,Python Engineer,Null,Python: Mid-level | FastAPI: Mid-level | AWS: Junior,Good,Not experienced,92,Null,Male
52151,10/09/24 0:46,United States,Null,Null,Python: Mid-level | Generative AI: Senior | AWS: Mid-level,Good,Senior,99,TRUE,Male
52160,10/09/24 1:29,Brazil,Null,Null,Technical Project Management : Mid-level | Project Estimation: Junior | Budget management: Junior | Metric implementation: Junior,Good,Null,95,Null,Male
52172,10/09/24 3:22,United States,Null,Null,Python: Mid-level | Generative AI: Mid-level | AWS: Mid-level,Good,Mid-level,96,TRUE,Male
52175,10/09/24 3:48,United States,Null,Null,Python: Senior | Generative AI: Mid-level | AWS: Mid-level,Excellent,Junior,79,TRUE,Male
52183,10/09/24 4:49,United States,Null,Null,Python: Mid-level | Generative AI: Mid-level | AWS: Mid-level,Excellent,Mid-level,96,TRUE,Male
52185,10/09/24 4:52,India,Null,Null,Test Automation: Senior | Manual Testing: Mid-level | Software Quality Assurance: Mid-level,Good,Null,93,TRUE,Female
52186,10/09/24 5:35,India,"Python, AWS, Fast API and Web Sockets Interview",Null,Python: Mid-level | AWS: Junior | Fast API: Junior | Web Sockets: Junior,Good,Mid-level,100,Null,Male
52212,10/09/24 9:44,India,Null,Null,React: Mid-level | Next.js: Junior | Typescript: Junior | Axios: Not experienced,Average,Junior,100,Null,Female
52216,10/09/24 10:25,India,Null,Null,LLM: Senior | RAG: Mid-level | Python: Mid-level | FastAPI: Senior,Good,Senior,100,TRUE,Male
52222,10/09/24 11:06,India,ZS-DevOps Engineer,Null,DevOps: Junior | Python: Junior | Kubernetes: Junior | AWS: Junior,Average,Not Experienced,52,Null,Male
52272,10/09/24 15:06,Null,Null,Null,React.js: Junior | Next.js: Junior | Node.js: Junior,Average,Not Experienced,33,Null,Male
52271,10/09/24 15:24,India,Null,Null,LLM: Senior | RAG: Mid-level | Python: Mid-level | FastAPI: Junior,Good,Junior,98,Null,Male
52285,10/09/24 16:07,India,DevOps Engineer (ZS),Null,DevOps : Mid-level | Python : Junior | AWS : Mid-level | Kubernetes : Junior,Good,Senior,4,Null,Male
52292,10/09/24 16:35,India,"React, Axios, Typescript and Next.js Interview",Null,React: Junior | Axios: Junior | Typescript: Junior | Next.js: Not experienced,Good,Not Experienced,99,Null,Male
52313,10/09/24 18:13,India,"Python, Fast API, AWS and web sockets Interview",Null,Python: Junior | Fast API: Junior | AWS: Junior | web sockets: Mid-level,Good,Mid-level,97,Null,Male
52347,10/09/24 20:09,United States,Null,Null,Python: Not experienced | Generative AI: Junior | AWS: Not experienced,Below Average,Junior,98,Null,Female
58682,10/10/24 0:37,United States,Senior API Developer,"Python, Django, Stripe, PyPDF2, Heroku, Intercom, Sentry, React Native, Gradle, Android Studio, Google Maps API, Firebase, Kotlin, GPT API, Flask, Angular, React JS, Node, JavaScript, HTML, CSS, Node.js, Express.js, AJAX, REST API, Bootstrap, AWS, Visual Studio Code, React DevTools, Webpack, Babel, Flex-box, Grid, SASS, Xcode, MySQL, SQLite, PL/SQL, Redis, MongoDB, Boto3, Git, GitHub, GitLab, GitHub Desktop, SDLC, Agile, Selenium, Jest, Sentry, Papertrail, Google Analytics, CircleCI, GitLab CI",Python: Junior | Golang: Junior | LangChain: Junior | GuardRails: Junior | SDK Development: Mid-level,Average,Senior,99,Null,Male
58696,10/10/24 3:21,United States,DevOps Engineer,"Java, Python, JavaScript, HTML/CSS, YAML, LaTeX, Jupyter Notebook, VMware vSphere/vCenter/NSX/vRO/vRealize Suite, Android Studio, Jenkins, Jira, Confluence, Linux/Unix, Git, JUnit, Kubernetes, CI/CD, REST APIs, Protractor, Docker, Cloud Computing, Cloud Infrastructure, Virtualization, Cloud Services, Hybrid Cloud Services, Infrastructure as Code (IaC), Automation and Orchestration, Infrastructure as a Service (IaaS), Software as a Service (SaaS), Data Structures and Algorithms, Networking, Performance Optimization, Testing Automation, End-to-End Testing, Shell Scripting, DevOps, Debugging, Object-Oriented Programming (OOP), Object-Oriented Design (OOD), Communication, Leadership, Adaptability, Teamwork, Problem Solving, Time Management, Scrum, Agile, Project Management, Cross-Functional Team Collaboration, Documentation, Onboarding",Python: Junior | Docker: Junior | Kubernetes: Junior | Jenkins: Junior,Good,Mid-level,97,Null,Male
58725,10/10/24 5:58,United States,Software Engineer,"Flutter, MVC Frameworks, RESTful Web Services, Database Design, AI/LLM, MERN Stack, MEAN Stack, React.js, AngularJS, Node.js, Express, Axios, MongoDB, SQL Server, Redux, JavaScript, GitHub Actions, Codemagic, HTML, CSS, PyTorch, TensorFlow, TypeScript, Next.js, Tailwind, Prisma, PostgreSQL, ChatGPT-3.5, MoviePy, FFmpeg, Azure, AWS, Kubernetes, Python",JavaScript: Senior | AWS: Junior | Docker: Mid-level | Kubernetes: Junior,Good,Senior,Null,Null,Male
58769,10/10/24 9:36,Germany,Frontend Developer,"HTML, CSS, SASS, Bootstrap, Tailwind CSS, JavaScript, Alpine.js, GSAP, React, MODX CMS, Wagtail CMS, Git, Ubuntu, Photoshop, Figma, Illustrator",HTML5: Not experienced | Tailwind CSS: Not experienced | HTMX: Not experienced,Not Experienced,Not experienced,83,Null,Female
58793,10/10/24 10:55,Germany,Frontend Developer,"JavaScript, HTML, CSS, React, Angular, Vue.js, Node.js, Django, Laravel, PHP, jQuery, Bootstrap, WordPress, PowerApps, Power BI, Docker, Git, Jira, Confluence, Trello, GitLab, GitHub, Tableau, Celonis, RapidMiner, MS Office, Databricks, Jupyter Notebook, Yii2, Spring Boot, JSON, SQL, MongoDB, Elementor, SCSS, Python, TensorFlow, Keras, Scikit-learn, Pandas, NumPy, PyTorch, Decision Trees, Regression, Support Vector Machine, Neural Networks, Clustering, Evaluation",HTML5: Junior | Tailwind CSS: Junior | HTMX: Junior,Good,Junior,100,Null,Male
58818,10/10/24 12:45,India,Null,Null,Api Integration: Junior | RESTful APIs: Junior | Microsoft Azure: Junior,Average,Junior,100,Null,Male
58855,10/10/24 14:23,India,Software Eng 1,Null,Python: Junior | Fast API: Junior | AWS: Junior | Web Sockets: Junior,Average,Not Experienced,100,Null,Male
58864,10/10/24 15:26,Iran,Frontend Developer,"React, React Native, Next.js, JavaScript, TypeScript, Tailwind CSS, Redux, JSON Data, HTML, CSS, Restful API, Figma, Postman, Teamwork, Teaching, VSCode, Xcode, Android Studio, TestFlight, Google Play, App Store, Adobe XD, Jest, Testing Library/React, GitHub, Bootstrap, Storybook.js, GraphQL API, Strapi API, React Native Game Engine, Firebase Authentication, Firebase Crashlytics, Zustand, Vite, NPM Packages, HTML5",Tailwind CSS: Junior | HTML: Junior | HTMX: Junior,Average,Not Experienced,54,Null,Female
